gare,agence,numTrain,dateTrain,typeTrain,dateHeure1erAffichageVoie,delaiAffichageVoieHorsRetard,delaiAffichageVoieRetardCompris,instantAffichageHorsRetard,instantAffichageRetardCompris,dernierRetardAffiche,nbrRetardsConfirmes,nbDevoiementsTotal,nbDevoiementsAffiches,nbDevoiementsNonAffiches
RES,1494468170,20,LE MANS,857690,TER,40,I,,1494479580,,
RTL,1494468254,1,REIMS,838300,TER,40,I,,1494475860,,
RTL,1494468254,2,CHAMPAGNE AR,840800,TER,40,I,,1494476940,,
RTL,1494468254,3,SEDAN,838431,TER,40,I,,1494478440,,
RTL,1494468254,4,REIMS,838304,TER,40,I,,1494478740,,
RTL,1494468254,5,CHARLEVILLE,838331,TER,40,I,,1494479580,,
RTL,1494468254,6,REIMS,838306,TER,40,I,,1494481140,,
RTL,1494468254,7,PARIS EST,2714,TGV,30,I,,1494481680,,
RTL,1494468254,8,REIMS,838302,TER,40,I,,1494483120,,
RTL,1494468254,9,CHARLEVILLE,838303,TER,40,I,,1494483240,,
RTL,1494468254,10,CHAMPAGNE AR,840804,TER,40,I,,1494484860,,
RTL,1494468254,11,SEDAN,2709,TGV,30,I,,1494486660,,
RTL,1494468254,12,REIMS,838204,TER,40,I,,1494486660,,
RTL,1494468254,13,SEDAN,840801,TER,40,I,,1494490440,,
RTL,1494468254,14,PARIS EST,2722,TGV,30,I,,1494494280,,
RTL,1494468254,15,REIMS,838320,TER,40,I,,1494497460,,
RTL,1494468254,16,SEDAN,838309,TER,40,I,,1494500040,,
RTL,1494468254,17,REIMS,838312,TER,40,I,,1494501060,,
RTL,1494468254,18,SEDAN,838435,TER,40,I,,1494505740,,
RTL,1494468254,19,CHARLEVILLE,840803,TER,40,I,,1494508440,,
RTL,1494468254,20,REIMS,840806,TER,40,I,,1494511860,,
RET,1494468235,1,ST ETIENNE,406001,BUS,10,I,,1494471180,,
RET,1494468235,2,FIRMINY,406003,BUS,10,I,,1494475080,,
RET,1494468235,3,LE PUY,406002,BUS,10,I,,1494477420,,
RET,1494468235,4,LE PUY,406006,BUS,10,I,,1494477480,,
RET,1494468235,5,FIRMINY,406007,BUS,10,I,,1494477900,,
RET,1494468235,6,FIRMINY,406011,BUS,10,I,,1494483960,,
RET,1494468235,7,LE PUY,406010,BUS,10,I,,1494488580,,
RET,1494468235,8,FIRMINY,406013,BUS,10,I,,1494492180,,
RET,1494468235,9,LE PUY,406012,BUS,10,I,,1494497280,,
RET,1494468235,10,FIRMINY,406015,BUS,10,I,,1494498360,,
RET,1494468235,11,LE PUY,406014,BUS,10,I,,1494505620,,
RET,1494468235,12,FIRMINY,406025,BUS,10,I,,1494516060,,
RET,1494468235,13,LE PUY,406020,BUS,10,I,,1494518100,,
RET,1494468235,14,ST ETIENNE,406031,BUS,10,I,,1494519420,,
RET,1494468235,15,LE PUY,406022,BUS,10,I,,1494521400,,
RET,1494468235,16,LE PUY,406026,BUS,10,I,,1494522960,,
RET,1494468235,17,FIRMINY,31357,BUS,10,I,,1494523020,,
RET,1494468235,18,LE PUY,406032,BUS,10,I,,1494526080,,
RET,1494468235,19,LE PUY,406034,BUS,10,I,,1494533280,,
RVI,1494468346,1,CHARLEVILLE,838804,TER,40,,2,1494472560,,
RVI,1494468346,2,CHARLEVILLE,838806,TER,40,,2,1494475560,,
RVI,1494468346,3,CHARLEVILLE,838808,TER,40,,2,1494476220,,
RVI,1494468346,4,GIVET,838801,TER,40,,1,1494477420,,
RVI,1494468346,5,CHARLEVILLE,838810,TER,40,,2,1494478080,,
RVI,1494468346,6,CHARLEVILLE,838812,TER,40,,2,1494479700,,
RVI,1494468346,7,GIVET,838805,TER,40,,1,1494480420,,
RVI,1494468346,8,CHARLEVILLE,838816,TER,40,,2,1494481860,,
RVI,1494468346,9,GIVET,838809,TER,40,,1,1494484500,,
RVI,1494468346,10,GIVET,838813,TER,40,,1,1494487920,,
RVI,1494468346,11,CHARLEVILLE,838822,TER,40,,2,1494489180,,
RVI,1494468346,12,GIVET,838811,TER,40,,1,1494491640,,
RVI,1494468346,13,CHARLEVILLE,838824,TER,40,,2,1494494520,,
RVI,1494468346,14,CHARLEVILLE,838828,TER,40,,2,1494500100,,
RVI,1494468346,15,GIVET,838819,TER,40,,1,1494502200,,
RVI,1494468346,16,GIVET,838825,TER,40,,1,1494505860,,
RVI,1494468346,17,CHARLEVILLE,838830,TER,40,,2,1494506580,,
RVI,1494468346,18,CHARLEVILLE,838832,TER,40,,2,1494508080,,
RVI,1494468346,19,GIVET,838827,TER,40,,1,1494510300,,
RVI,1494468346,20,CHARLEVILLE,838834,TER,40,,2,1494512100,,
RIO,1494468244,1,PARIS BERCY,5950,INTERCITES,73,I,,1494473760,,
RIO,1494468244,2,CLERMONT FD,873351,TER,40,I,,1494475800,,
RIO,1494468244,3,MONTLUCON,873050,TER,40,I,,1494476040,,
RIO,1494468244,4,NEVERS,873352,TER,40,I,,1494476460,,
RIO,1494468244,5,MONTLUCON,31120,BUS,10,I,,1494477000,,
RIO,1494468244,6,LYON,875702,TER,40,I,,1494477120,,
RIO,1494468244,7,ST GERMAIN,873400,TER,40,I,,1494477360,,
RIO,1494468244,8,MOULINS,874108,TER,40,I,,1494478200,,
RIO,1494468244,9,CLERMONT FD,873357,TER,40,I,,1494478860,,
RIO,1494468244,10,CLERMONT FD,873123,TER,40,I,,1494479580,,
RIO,1494468244,11,MOULINS,873364,TER,40,I,,1494480300,,
RIO,1494468244,12,BRIOUDE,874231,TER,40,I,,1494480300,,
RIO,1494468244,13,GANNAT,31104,BUS,10,I,,1494480540,,
RIO,1494468244,14,CLERMONT FD,873101,TER,40,I,,1494480600,,
RIO,1494468244,15,VIC LE COMTE,874003,TER,40,I,,1494481320,,
RIO,1494468244,16,NEVERS,874002,TER,40,I,,1494481860,,
RIO,1494468244,17,ISSOIRE,874123,TER,40,I,,1494482040,,
RIO,1494468244,18,MONTLUCON,873054,TER,40,I,,1494482400,,
RIO,1494468244,19,VIC LE COMTE,874005,TER,40,I,,1494483180,,
RIO,1494468244,20,CLERMONT FD,873103,TER,40,I,,1494483780,,
RGR,1494468273,1,LYON P.DIEU,886800,TER,40,,A,1494473820,,
RGR,1494468273,2,LYON PERR.,886250,TER,40,,A,1494474660,,
RGR,1494468273,3,AMBERIEU,886803,TER,40,,A,1494475620,,
RGR,1494468273,4,FIRMINY,886200,TER,40,,B,1494475740,,
RGR,1494468273,5,LYON PERR.,886253,TER,40,,A,1494476460,,
RGR,1494468273,6,AMBERIEU,886805,TER,40,,A,1494477420,,
RGR,1494468273,7,LYON PERR.,886255,TER,40,,A,1494478260,,
RGR,1494468273,8,ST ETIENNE C,886700,TER,40,,B,1494478380,,
RGR,1494468273,9,LYON P.DIEU,886807,TER,40,,A,1494479220,,
RGR,1494468273,10,FIRMINY,886204,TER,40,,B,1494479340,,
RGR,1494468273,11,LYON PERR.,886257,TER,40,,A,1494480060,,
RGR,1494468273,12,ST ETIENNE C,886702,TER,40,,B,1494480120,,
RGR,1494468273,13,AMBERIEU,886809,TER,40,,A,1494481020,,
RGR,1494468273,14,FIRMINY,886206,TER,40,,B,1494481140,,
RGR,1494468273,15,LYON PERR.,889972,TER,40,,A,1494481800,,
RGR,1494468273,16,ST ETIENNE C,886704,TER,40,,B,1494481980,,
RGR,1494468273,17,LYON P.DIEU,886811,TER,40,,A,1494482820,,
RGR,1494468273,18,FIRMINY,886208,TER,40,,B,1494482940,,
RGR,1494468273,19,LYON PERR.,886261,TER,40,,A,1494483660,,
RGR,1494468273,20,ST ETIENNE C,886706,TER,40,,B,1494483780,,
RIV,1494468227,1,GIERES,885401,TER,40,,B,1494473820,,
RIV,1494468227,2,LYON PERRACH,885300,TER,40,,A,1494475440,,
RIV,1494468227,3,CHAMBERY,885755,TER,40,,B,1494476820,,
RIV,1494468227,4,GIERES,885403,TER,40,,C,1494478260,,
RIV,1494468227,5,LA TOUR DU P,49808,BUS,10,,,1494478500,,
RIV,1494468227,6,ST ANDRE L.G,885450,TER,40,,A,1494478620,,
RIV,1494468227,7,CHAMBERY,885757,TER,40,,B,1494479040,,
RIV,1494468227,8,CHAMBERY,885759,TER,40,,B,1494480420,,
RIV,1494468227,9,GIERES,885405,TER,40,,C,1494481860,,
RIV,1494468227,10,GIERES,885409,TER,40,,B,1494482640,,
RIV,1494468227,11,ST ANDRE L.G,49810,BUS,10,,,1494483540,,
RIV,1494468227,12,GIERES,885411,TER,40,,C,1494484020,,
RIV,1494468227,13,ST ANDRE L.G,885712,TER,40,,A,1494485820,,
RIV,1494468227,14,GRENOBLE,885413,TER,40,,B,1494486240,,
RIV,1494468227,15,GIERES,885415,TER,40,,C,1494489060,,
RIV,1494468227,16,CHAMBERY,885763,TER,40,,B,1494493440,,
RIV,1494468227,17,GIERES,885419,TER,40,,C,1494499860,,
RIV,1494468227,18,ST ANDRE L.G,885458,TER,40,,A,1494500220,,
RIV,1494468227,19,GRENOBLE,885421,TER,40,,B,1494500640,,
RIV,1494468227,20,GIERES,885423,TER,40,,C,1494503460,,
RVT,1494468333,1,NIMES,876602,TER,40,,2,1494474660,,
RVT,1494468333,2,AVIGNON,876404,TER,40,,2,1494476760,,
RVT,1494468333,3,NARBONNE,876104,TER,40,,2,1494478080,,
RVT,1494468333,4,MARSEILLE,876522,TER,40,,2,1494480360,,
RVT,1494468333,5,CERBERE,876401,TER,40,,1,1494480840,,
RVT,1494468333,6,MONTPELLIER,876604,TER,40,,2,1494481860,,
RVT,1494468333,7,PERPIGNAN,876105,TER,40,,1,1494482940,,
RVT,1494468333,8,AVIGNON,876408,TER,40,,2,1494483960,,
RVT,1494468333,9,CERBERE,876403,TER,40,,1,1494484440,,
RVT,1494468333,10,PERPIGNAN,876405,TER,40,,1,1494488040,,
RVT,1494468333,11,AVIGNON,876412,TER,40,,2,1494491160,,
RVT,1494468333,12,PORT BOU,86981,TER,40,,1,1494491640,,
RVT,1494468333,13,AVIGNON,876414,TER,40,,2,1494494760,,
RVT,1494468333,14,PERPIGNAN,876409,TER,40,,1,1494495240,,
RVT,1494468333,15,NARBONNE,876416,TER,40,,2,1494498360,,
RVT,1494468333,16,PORT BOU,86983,TER,40,,1,1494498840,,
RVT,1494468333,17,AVIGNON,876418,TER,40,,2,1494501960,,
RVT,1494468333,18,PERPIGNAN,876413,TER,40,,1,1494502380,,
RVT,1494468333,19,AVIGNON,876420,TER,40,,2,1494505560,,
RVT,1494468333,20,PORT BOU,86985,TER,40,,1,1494506040,,
RHE,1494468373,1,BALE BASEL,96101,TER,40,,A,1494471300,,
RHE,1494468373,2,BALE BASEL,96103,TER,40,,A,1494475020,,
RHE,1494468373,3,BALE BASEL,96105,TER,40,,A,1494476760,,
RHE,1494468373,4,MULHOUSE,96100,TER,40,,B,1494477240,,
RHE,1494468373,5,BALE BASEL,96107,TER,40,,A,1494478620,,
RHE,1494468373,6,MULHOUSE,96102,TER,40,,B,1494478980,,
RHE,1494468373,7,BALE BASEL,96109,TER,40,,A,1494480420,,
RHE,1494468373,8,MULHOUSE,96104,TER,40,,B,1494480780,,
RHE,1494468373,9,BALE BASEL,96111,TER,40,,A,1494482220,,
RHE,1494468373,10,MULHOUSE,96106,TER,40,,B,1494482580,,
RHE,1494468373,11,BALE BASEL,96113,TER,40,,A,1494483960,,
